CaseID$,CNTYNAME,STATE,FIPST,FIPCNT,ADVCHBD,SEVADV,ALLOTHER,AMERBAPA,ARMENIAN,ASSEMBGD,CPRIMBAP,FREEWBAP,GENBAP,NEGROBAP,NBAPT,PRIMBAP,REGBAP,SOUTHBAP,UNITBAP,UNBAPAM,DUNKCON,DUNKPROG,BUDDHIST,CHCHRIST,CHCHRSCI,CHGOD,CHGODCH,CHGODNA,NAZARENE,CHBRETH,CONGREG,DISCIPLE,EASTORTH,RUSSORTH,EVANREF,EVANCHR,EVANCONG,EVANAUG,EVANUNIT,FEDERATE,FRIENFOU,FRIENORT,GRKORTHH,JEWISH,CJCLDS,LDSREORG,LUTHAMER,LUTHAUG,LUTHSOUM,LUTHFREE,LUTHWISC,LUTHNORW,LUTHMO,LUTHUNDA,LUTHUNIT,LUTHUNAM,MENNON,AME,AMEZION,COLMETH,METHEPIS,METHEPS,METHPROT,POLISH,CUMBPRES,PRESBUS,PRESBUSA,UNITPRES,PROTEPIS,CHRREF,REFAMER,CATHOLIC,SALVARMY,SCANDEV,UNITAR,UNTBRCHR,UNIVER,REFEPISC
2647,HOWARD,TEXAS,48,114,0,21,115,0,0,71,0,0,0,96,0,0,0,2410,0,0,0,0,0,425,7,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,1416,0,0,0,347,0,0,144,0,0,623,0,0,0,0,0,0
2648,HUDSPETH,TEXAS,48,115,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0
2649,HUNT,TEXAS,48,116,0,0,208,0,0,179,0,0,0,2282,0,0,0,6100,0,0,0,0,0,1167,0,0,81,0,89,0,0,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,5898,0,0,0,391,274,0,98,0,0,210,0,0,0,0,0,0
2650,HUTCHINSON,TEXAS,48,117,0,11,102,0,0,150,0,0,0,140,0,0,0,224,0,0,0,0,0,278,12,0,0,0,59,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,39,0,0,140,0,0,0,0,0,0
2651,IRION,TEXAS,48,118,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,33,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0
2652,JACK,TEXAS,48,119,0,0,56,0,0,207,0,0,0,472,0,0,0,489,0,0,0,0,0,142,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0
2653,JACKSON,TEXAS,48,120,0,0,0,0,0,26,0,0,0,1150,0,0,0,170,0,0,0,0,0,102,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,136,0,0,0,0,0,0,0,306,394,0,0,0,161,21,0,15,0,0,1526,0,0,0,0,0,0
2654,JASPER,TEXAS,48,121,0,0,76,161,0,0,0,0,0,898,0,0,0,1184,0,0,0,0,0,95,0,0,74,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,JEFF DAVIS,TEXAS,48,122,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,119,0,10,0,0,720,0,0,0,0,0,0
2656,JEFFERSON,TEXAS,48,123,0,41,818,0,0,417,0,0,0,7693,0,0,0,7152,0,0,0,0,0,993,158,0,498,0,353,0,0,1097,0,0,0,0,0,0,0,0,0,0,0,1530,0,0,388,0,0,0,0,0,751,0,0,0,0,0,0,1652,562,5269,0,0,0,1280,378,0,1394,0,0,18364,0,0,0,0,0,0
2657,JIM HOGG,TEXAS,48,124,0,0,0,0,0,16,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,2405,0,0,0,0,0,0
2658,JIM WELLS,TEXAS,48,125,0,0,77,0,0,0,0,0,0,135,0,0,0,678,0,0,0,0,0,40,0,0,0,0,0,0,0,68,0,0,51,0,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,32,432,0,0,0,110,0,0,78,0,0,5360,0,0,0,0,0,0
2659,JOHNSON,TEXAS,48,126,0,513,15,0,0,182,0,0,0,848,0,0,0,2747,0,0,0,0,0,1398,16,0,72,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,2907,0,0,0,293,315,0,0,0,0,247,0,0,0,0,0,0
2660,JONES,TEXAS,48,127,0,0,421,322,0,30,0,0,0,1098,0,0,0,1540,0,0,0,0,0,886,0,0,0,0,94,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,987,0,0,0,55,164,0,15,0,0,458,0,0,0,0,0,0
2661,KARNES,TEXAS,48,128,0,0,163,0,0,146,0,0,0,375,0,0,0,938,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,27,647,0,0,0,157,0,0,40,0,0,3475,0,0,0,0,0,0
2662,KAUFMAN,TEXAS,48,129,0,0,111,515,0,79,0,0,0,4283,0,0,0,2768,0,0,0,0,0,608,0,0,38,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2454,0,0,126,28,400,0,147,0,0,884,0,0,0,0,0,0
2663,KENDALL,TEXAS,48,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,153,0,0,95,0,0,0,0,0,0
2664,KENEDY,TEXAS,48,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0
2665,KENT,TEXAS,48,132,0,0,0,0,0,44,0,0,0,15,0,0,0,42,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0
2666,KERR,TEXAS,48,133,0,0,21,0,0,0,0,0,0,121,0,0,0,917,0,0,0,0,0,78,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,120,140,741,0,0,0,310,0,0,111,0,0,700,0,0,0,0,0,0
2667,KIMBLE,TEXAS,48,134,0,0,24,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,106,0,0,23,0,0,213,0,0,0,0,0,0
2668,KING,TEXAS,48,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,0,0,0,0,0,0
2669,KINNEY,TEXAS,48,136,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,163,0,0,6978,0,0,0,0,0,0
2670,KLEBERG,TEXAS,48,137,0,0,0,0,0,66,0,0,0,375,0,0,0,135,0,0,0,0,0,131,30,0,19,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,700,0,0,0,359,0,0,103,0,0,675,0,0,0,0,0,0
2671,KNOX,TEXAS,48,138,0,0,187,0,0,99,0,0,0,146,0,0,0,568,0,0,0,0,0,319,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0
2672,LA SALLE,TEXAS,48,142,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,114,0,0,0,0,0,9374,0,0,0,0,0,0
2673,LAMAR,TEXAS,48,139,0,0,385,113,0,27,0,0,0,1494,0,0,0,3380,0,0,0,0,0,1011,34,0,27,0,65,0,0,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,281,4485,0,0,0,372,531,0,156,0,0,148,0,0,0,0,0,0
2674,LAMB,TEXAS,48,140,0,0,101,0,0,22,0,0,0,21,0,0,0,2090,0,0,0,0,0,642,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,185,0,0,0,0,0,0,20,0,1487,0,0,77,0,60,0,0,0,0,340,0,0,0,0,0,0
2675,LAMPASAS,TEXAS,48,141,0,0,71,0,0,0,0,0,0,121,0,0,0,1040,0,0,0,0,0,389,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,877,0,0,0,0,149,0,43,0,0,1876,0,0,0,0,0,0
2676,LAVACA,TEXAS,48,143,0,0,18,0,0,66,0,0,0,1928,0,0,0,343,0,0,0,0,0,0,25,0,0,0,0,0,0,86,0,0,0,0,0,0,345,0,0,0,0,0,0,0,892,0,0,0,0,0,137,0,0,696,0,0,0,0,245,310,0,0,0,78,0,0,50,0,0,360,0,0,0,0,0,0
2677,LEE,TEXAS,48,144,0,0,30,0,0,30,0,0,0,1800,0,0,0,372,0,0,0,0,0,11,0,0,0,0,0,0,0,50,0,0,32,0,0,0,146,0,0,0,0,0,0,0,469,0,0,0,0,0,3531,0,0,0,0,0,0,0,462,414,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0
2678,LEON,TEXAS,48,145,0,0,45,1077,0,91,0,0,0,5532,0,0,0,638,0,0,0,0,0,86,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,442,0,0,0,26,36,0,0,0,0,1647,0,0,0,0,0,0
2679,LIBERTY,TEXAS,48,146,0,0,59,0,0,135,0,0,0,1845,0,0,0,1629,0,0,0,0,0,167,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,35,0,0,50,0,0,0,0,0,0
2680,LIMESTONE,TEXAS,48,147,0,0,891,404,0,164,0,0,0,3220,0,0,0,3538,0,0,0,0,0,835,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2566,0,0,0,120,164,0,8,0,0,0,0,0,0,0,0,0
2681,LIPSCOMB,TEXAS,48,148,0,30,298,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,60,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,222,0,0,0,0,270,92,0,0,0,0,0,0,0,0,0,2740,0,0,0,0,0,0
2682,LIVE OAK,TEXAS,48,149,0,0,15,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,92,0,0,0,0,47,395,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0
2683,LLANO,TEXAS,48,150,0,0,27,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,69,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,23,387,0,0,32,47,0,0,38,0,0,0,0,0,0,0,0,0
2684,LOVING,TEXAS,48,151,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,LUBBOCK,TEXAS,48,152,0,62,303,622,0,25,0,0,0,1318,0,0,0,4667,0,0,0,0,0,1958,65,0,0,0,114,0,0,825,0,0,0,0,0,0,0,0,0,0,0,60,0,0,146,0,0,0,0,0,70,0,0,0,0,0,0,34,0,4433,0,0,0,650,73,0,216,0,0,1493,0,0,0,0,0,0
2686,LYNN,TEXAS,48,153,0,0,73,0,0,19,0,0,0,700,0,0,0,1263,0,0,0,0,0,331,0,0,0,0,128,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,116,0,0,0,0,0,0,0,0,1037,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,MADISON,TEXAS,48,157,0,0,133,422,0,37,0,0,0,1073,0,0,0,817,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,127,649,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
2688,MARION,TEXAS,48,158,0,181,38,26,0,0,0,0,0,3013,0,0,0,175,0,0,0,0,0,50,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,225,516,0,0,0,0,45,0,44,0,0,82,0,0,0,0,0,0
2689,MARTIN,TEXAS,48,159,0,0,20,0,0,25,0,0,0,0,0,0,0,122,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0
2690,MASON,TEXAS,48,160,0,0,9,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,91,0,0,0,0,22,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,380,432,0,0,0,0,15,0,0,0,0,384,0,0,0,0,0,0
2691,MATAGORDA,TEXAS,48,161,0,0,220,0,0,0,0,0,0,2180,0,0,0,772,0,0,0,0,0,60,16,0,0,0,40,0,0,285,0,0,0,0,0,0,29,0,0,0,0,0,0,0,16,0,0,0,0,0,29,0,0,0,0,0,0,192,0,1024,0,0,0,432,35,0,370,0,0,2899,0,0,0,0,0,0
2692,MAVERICK,TEXAS,48,162,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,140,0,0,4858,0,0,0,0,0,0
2693,MCCULLOCH,TEXAS,48,154,0,0,16,63,0,32,0,0,0,0,0,0,0,874,0,0,0,0,0,671,0,0,0,0,7,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,115,813,0,0,0,0,227,0,45,0,0,1340,0,0,0,0,0,0
2694,MCLENNAN,TEXAS,48,155,0,94,836,0,0,508,0,0,0,7728,0,0,0,13134,0,0,0,0,0,1231,118,0,120,0,134,0,0,1645,0,0,819,0,0,0,325,0,0,0,0,1150,0,0,549,0,0,0,0,0,1121,0,0,0,0,0,0,48,1132,9548,0,0,0,934,549,0,1177,0,0,7122,0,0,0,0,0,0
2695,MCMULLEN,TEXAS,48,156,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,MEDINA,TEXAS,48,163,0,80,26,0,0,0,0,0,0,75,0,0,0,389,0,0,0,0,0,30,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,0,0,0,136,0,0,0,0,0,5393,0,0,0,0,0,0
2697,MENARD,TEXAS,48,164,0,0,19,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,202,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,205,0,0,0,0,97,0,106,0,0,232,0,0,0,0,0,0
2698,MIDLAND,TEXAS,48,165,0,0,2,0,0,0,0,0,0,662,0,0,0,77,0,0,0,0,0,75,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,425,0,0,0,160,0,0,70,0,0,720,0,0,0,0,0,0
2699,MILAM,TEXAS,48,166,0,0,225,0,0,0,0,0,0,2497,0,0,0,1645,0,0,0,0,0,149,0,0,48,0,0,0,0,719,0,0,94,0,0,0,829,0,0,0,0,0,0,0,796,0,0,0,0,0,735,0,0,0,0,0,0,0,614,1939,0,0,0,493,53,0,69,0,0,8117,0,0,0,0,0,0
2700,MILLS,TEXAS,48,167,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,434,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
2701,MITCHELL,TEXAS,48,168,0,0,42,0,0,21,0,0,0,1123,0,0,0,1779,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,160,0,279,0,0,0,122,0,0,33,0,0,641,0,0,0,0,0,0
2702,MONTAGUE,TEXAS,48,169,0,0,177,421,0,22,0,0,0,165,0,0,0,885,0,0,0,0,0,777,19,0,0,0,92,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,1906,0,0,47,70,77,0,0,0,0,200,0,0,0,0,0,0
2703,MONTGOMERY,TEXAS,48,170,0,0,224,170,0,41,0,0,0,1368,0,0,0,1642,0,0,0,0,0,345,0,0,61,0,16,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,145,604,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
2704,MOORE,TEXAS,48,171,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,18,0,0,0,0,123,0,0,0,0,0,0
2705,MORRIS,TEXAS,48,172,0,0,18,876,0,0,0,0,0,1311,0,0,0,558,0,0,0,0,0,137,0,0,118,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,MOTLEY,TEXAS,48,173,0,0,0,0,0,18,0,0,0,205,0,0,0,582,0,0,0,0,0,40,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
2707,NACOGDOCHES,TEXAS,48,174,0,37,715,638,0,98,0,0,0,4688,0,0,0,1400,0,0,0,0,0,404,0,0,75,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516,0,1358,0,0,0,85,233,0,160,0,0,1225,0,0,0,0,0,0
2708,NAVARRO,TEXAS,48,175,0,10,602,1800,0,189,0,0,0,7173,0,0,0,1590,0,0,0,0,0,1145,12,0,159,0,31,0,0,507,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4573,0,0,188,498,170,0,180,0,0,355,0,0,0,0,0,0
2709,NEWTON,TEXAS,48,176,0,0,310,164,0,0,0,0,0,578,0,0,0,337,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,136,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,NOLAN,TEXAS,48,177,0,0,35,0,0,0,0,0,0,103,0,0,0,784,0,0,0,0,0,552,0,0,0,0,24,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,112,0,0,0,0,0,261,0,0,0,38,0,0,32,0,0,464,0,0,0,0,0,0
2711,NUECES,TEXAS,48,178,0,83,135,0,0,145,0,0,0,1163,0,0,0,2206,0,0,0,0,0,682,56,0,55,0,57,0,0,796,0,0,96,0,0,0,150,0,0,0,0,645,0,0,609,0,0,0,0,0,346,0,0,0,0,0,0,0,124,3390,0,0,0,1335,0,0,625,0,0,13702,0,0,0,0,0,0
2712,OCHILTREE,TEXAS,48,179,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,67,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2713,OLDHAM,TEXAS,48,180,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
2714,ORANGE,TEXAS,48,181,0,0,159,0,0,40,0,0,0,780,0,0,0,1564,0,0,0,0,0,57,8,0,0,0,108,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0,0,223,0,0,61,0,0,705,0,0,0,0,0,0
2715,PALO PINTO,TEXAS,48,182,0,0,114,0,0,0,0,0,0,600,0,0,0,1329,0,0,0,0,0,818,0,0,0,0,70,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,2082,0,0,0,243,80,0,84,0,0,593,0,0,0,0,0,0
2716,PANOLA,TEXAS,48,183,0,0,299,703,0,12,0,0,0,5896,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,639,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
2717,PARKER,TEXAS,48,184,0,0,20,279,0,78,0,0,0,525,0,0,0,2966,0,0,0,0,0,557,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,92,0,0,153,0,0,0,0,0,0
2718,PARMER,TEXAS,48,185,0,0,121,0,0,0,0,0,0,45,0,0,0,196,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,138,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0
2719,PECOS,TEXAS,48,186,0,0,0,0,0,30,0,0,0,10,0,0,0,296,0,0,0,0,0,79,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,115,0,0,0,0,0,2989,0,0,0,0,0,0
2720,POLK,TEXAS,48,187,0,0,208,834,0,94,0,0,0,843,0,0,0,472,0,0,0,0,0,145,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,260,485,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0
2721,POTTER,TEXAS,48,188,0,42,221,50,0,250,0,0,0,410,0,0,0,3415,0,0,0,0,0,1072,125,0,0,0,171,0,0,1459,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,118,0,1591,0,0,0,118,0,0,498,0,0,2443,0,0,0,0,0,0
2722,PRESIDIO,TEXAS,48,189,0,0,0,0,0,0,0,0,0,68,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,0,41,0,68,0,0,5800,0,0,0,0,0,0
2723,RAINS,TEXAS,48,190,0,0,145,0,0,0,0,0,0,90,0,0,0,438,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
2724,RANDALL,TEXAS,48,191,0,0,0,0,0,44,0,0,0,0,0,0,0,738,0,0,0,0,0,119,6,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,479,0,0,0,0,179,0,8,0,0,311,0,0,0,0,0,0
2725,REAGAN,TEXAS,48,192,0,0,0,0,0,0,0,0,0,130,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0
